,strategy
2021-11-09,1.7367493117583475
2021-11-10,1.7435987794944157
2021-11-11,1.7403054398179103
2021-11-12,1.7475968671861424
2021-11-15,1.7528818044658616
2021-11-16,1.758417152930558
2021-11-17,1.756476363341388
2021-11-18,1.7573671677754343
2021-11-19,1.7568051250210988
2021-11-22,1.7574205559818992
2021-11-23,1.7395796117410045
2021-11-24,1.7406359269858882
2021-11-25,1.7408516062791415
2021-11-26,1.7501417965339456
2021-11-29,1.7379391903688615
2021-11-30,1.7250938859282448
2021-12-01,1.7300789755302826
2021-12-02,1.7337922705282038
2021-12-03,1.7389545039944383
2021-12-06,1.7342300095458183
2021-12-07,1.738101062958511
2021-12-08,1.7399523182154901
2021-12-09,1.7331245739477277
2021-12-10,1.7242096214845397
2021-12-13,1.7263248084947926
2021-12-14,1.722257850457015
2021-12-15,1.7225976795547182
2021-12-16,1.7103730054532376
2021-12-17,1.712513303877443
2021-12-20,1.7185813265074483
2021-12-21,1.7232668102551008
2021-12-22,1.7190298045092771
2021-12-23,1.713954150502237
2021-12-24,1.7219595084358987
2021-12-27,1.7101834588705356
2021-12-28,1.709990728719451
2021-12-29,1.7076526245874115
2021-12-30,1.7104029678441492
2021-12-31,1.709366016037007
2022-01-03,1.7112168677763477
2022-01-04,1.7114444983136603
2022-01-05,1.697073471086748
2022-01-06,1.70626029320089
2022-01-07,1.7033751857700068
2022-01-10,1.6881086523681856
2022-01-11,1.6924293545845805
2022-01-12,1.6880702472320939
2022-01-13,1.6913723329827048
2022-01-14,1.6909979786380975
2022-01-17,1.68539726598716
2022-01-18,1.68880789989503
2022-01-19,1.6964380865938435
2022-01-20,1.7004730119688514
2022-01-21,1.6992066826099634
2022-01-24,1.6895563681000108
2022-01-25,1.6887096465149107
2022-01-26,1.6916606815669426
2022-01-27,1.6880654212674902
2022-01-28,1.7067432128704478
2022-01-31,1.7102296104152057
2022-02-01,1.7145525661952508
2022-02-02,1.7300252299333176
2022-02-03,1.73502900861526
2022-02-04,1.7477518971743127
2022-02-07,1.7559125470401913
2022-02-08,1.7644098744145194
2022-02-09,1.7655424707612724
2022-02-10,1.7711095291116057
2022-02-11,1.782760419641048
2022-02-14,1.8008359101050142
2022-02-15,1.807647192747273
2022-02-16,1.8051940156538442
2022-02-17,1.8129220387695757
2022-02-18,1.804850450924167
2022-02-21,1.81160926255258
2022-02-22,1.8114134174841698
2022-02-23,1.8143604974653462
2022-02-24,1.8151849458899791
2022-02-25,1.8280216065612904
2022-02-28,1.8352849561422737
2022-03-01,1.8369633250814987
2022-03-02,1.8340151859441494
2022-03-03,1.842261028327129
2022-03-04,1.8473006975413475
2022-03-07,1.8420266092266184
2022-03-08,1.8361961386787522
2022-03-09,1.8373505559150451
2022-03-10,1.8285901385225254
2022-03-11,1.8377411585016932
2022-03-14,1.8435136415527087
2022-03-15,1.8418011347338241
2022-03-16,1.83403245885701
2022-03-17,1.8320031472801075
2022-03-18,1.8206147066062885
2022-03-21,1.8217979717680028
2022-03-22,1.821441845819879
2022-03-23,1.8285412187036476
2022-03-24,1.8237709877442505
2022-03-25,1.8138028658054852
2022-03-28,1.8186705281515425
2022-03-29,1.8309924386000034
2022-03-30,1.8416776997327282
2022-03-31,1.8425972149709313
2022-04-01,1.8440159088982544
2022-04-04,1.8411721141871973
2022-04-05,1.8359556672633672
2022-04-06,1.834869700042258
2022-04-07,1.82792973157291
2022-04-08,1.835658803660159
2022-04-11,1.8356971961787172
2022-04-12,1.8286879399949052
2022-04-13,1.823061876613369
2022-04-14,1.819408987022625
2022-04-15,1.8137915442109525
2022-04-18,1.8224242169648242
2022-04-19,1.8150828158916947
2022-04-20,1.8226416133632204
2022-04-21,1.8084941310349065
2022-04-22,1.8098468343128506
2022-04-25,1.8006458220764507
2022-04-26,1.8190799099047468
2022-04-27,1.8112488519904297
2022-04-28,1.8069117622222313
2022-04-29,1.8158426021758656
2022-05-02,1.812471493057753
2022-05-03,1.8131754773458313
2022-05-04,1.8170679394787446
2022-05-05,1.8152475531269339
2022-05-06,1.808907766365856
2022-05-09,1.8093798337964526
2022-05-10,1.811567453656516
2022-05-11,1.8081021612779813
2022-05-12,1.8093224938883008
2022-05-13,1.8159115031064441
2022-05-16,1.8232266128007313
2022-05-17,1.8143529665461862
2022-05-18,1.810823626609525
2022-05-19,1.8111409982467657
2022-05-20,1.8199789389645404
2022-05-23,1.8179573185039208
2022-05-24,1.8165212993839177
2022-05-25,1.8175016237497807
2022-05-26,1.8244956002797843
2022-05-27,1.8287914697264938
2022-05-30,1.8269097599890898
2022-05-31,1.8243825551987944
2022-06-01,1.819316923797863
2022-06-02,1.8253538930416737
2022-06-03,1.8297815571457943
2022-06-06,1.8254639584867065
2022-06-07,1.8324341473672798
2022-06-08,1.8368538263551828
2022-06-09,1.831632472248359
2022-06-10,1.838122754492998
2022-06-13,1.8381365799485831
2022-06-14,1.8371567664230353
2022-06-15,1.8380778314227217
2022-06-16,1.8493889466560298
2022-06-17,1.8577955532247659
2022-06-20,1.8565613790255726
2022-06-21,1.8628132278575151
2022-06-22,1.860610199884694
2022-06-23,1.8554493894981057
2022-06-24,1.8664189492016239
2022-06-27,1.8653061065254493
2022-06-28,1.868860582946935
2022-06-29,1.8753131418763833
2022-06-30,1.872997154056511
2022-07-01,1.8776152658227592
2022-07-04,1.8840332904827453
2022-07-05,1.8830335545134507
2022-07-06,1.890085804472768
2022-07-07,1.8913342806799451
2022-07-08,1.9019626616316885
2022-07-11,1.9044750234107186
2022-07-12,1.9015494795163415
2022-07-13,1.9086249756656206
2022-07-14,1.913924021154996
2022-07-15,1.9273183905465099
2022-07-18,1.9232963350901182
2022-07-19,1.9201916579922127
2022-07-20,1.917092806364234
2022-07-21,1.9199390502637934
2022-07-22,1.9132231914192894
2022-07-25,1.9234753456457707
2022-07-26,1.9037935573958529
2022-07-27,1.9019479225707463
2022-07-28,1.904876229425544
2022-07-29,1.913527810076744
2022-08-01,1.9120127185663442
2022-08-02,1.922141065678935
2022-08-03,1.9165240255613107
2022-08-04,1.909815654936713
2022-08-05,1.9015596137315227
2022-08-08,1.9032450484040793
2022-08-09,1.8845603524561851
2022-08-10,1.886215437589461
2022-08-11,1.8889135051811363
2022-08-12,1.8955257161626387
2022-08-15,1.8888748989963569
2022-08-16,1.902985599900344
2022-08-17,1.8993567851943107
2022-08-18,1.901630250715919
2022-08-19,1.8986707342341882
2022-08-22,1.8997532086026867
2022-08-23,1.8897449938442588
2022-08-24,1.8977389944773047
2022-08-25,1.9003879779159034
2022-08-26,1.8904166504181559
2022-08-29,1.8866189241797704
2022-08-30,1.883668703072622
2022-08-31,1.8810565771743701
2022-09-01,1.893272556604896
2022-09-02,1.8859839784269268
2022-09-05,1.8883514169686386
2022-09-06,1.897479399983416
2022-09-07,1.8889913595710697
2022-09-08,1.8892664560257364
2022-09-09,1.88852103069233
2022-09-12,1.8989399858304343
2022-09-13,1.8985308481302987
2022-09-14,1.9041122569972213
2022-09-15,1.9036779528776495
2022-09-16,1.8945348759926703
2022-09-19,1.8827301229790805
2022-09-20,1.8914245021389076
2022-09-21,1.8873947851220576
2022-09-22,1.8827073387107534
2022-09-23,1.89170290264392
2022-09-26,1.8919912948812512
2022-09-27,1.8971118364168125
2022-09-28,1.901277579460876
2022-09-29,1.9033713263069598
2022-09-30,1.914072706111806
2022-10-03,1.9043201989089442
2022-10-04,1.9053470723564943
2022-10-05,1.901598266177842
2022-10-06,1.9039484123768422
2022-10-07,1.903841676574479
2022-10-10,1.9167276794086554
2022-10-11,1.9138041638083976
2022-10-12,1.9165518468814502
2022-10-13,1.9151307451869402
2022-10-14,1.9198063899290996
2022-10-17,1.9250716028781327
2022-10-18,1.926586573995572
2022-10-19,1.9232959460568648
2022-10-20,1.9276768838924816
2022-10-21,1.9290104805042416
2022-10-24,1.9368355854714818
2022-10-25,1.942321648104759
2022-10-26,1.9515714042967576
2022-10-27,1.9599503838023316
2022-10-28,1.9621473891716725
2022-10-31,1.977278004443972
2022-11-01,1.9865399696622787
2022-11-02,1.9863541778233094
2022-11-03,1.9815724093249873
2022-11-04,1.9788142210100514
2022-11-07,1.9814275713960885
2022-11-08,1.982237812701894
2022-11-09,1.9907339199265885
2022-11-10,2.0001729993217583
2022-11-11,1.98891175716456
2022-11-14,1.9815571717787421
2022-11-15,1.974688497492545
2022-11-16,1.9740748798242758
2022-11-17,1.9686389996644635
2022-11-18,1.9693376815626928
2022-11-21,1.9749501561684557
2022-11-22,1.9732634764846992
2022-11-23,1.9819569059444653
2022-11-24,1.9888857594288731
2022-11-25,1.9917893250573817
2022-11-28,1.986080921412465
2022-11-29,1.987237523400038
2022-11-30,1.9944453071014305
2022-12-01,1.9955474632180268
2022-12-02,1.9853677296070438
2022-12-05,1.982785544462152
2022-12-06,1.9745701785368033
2022-12-07,1.9780640963255625
2022-12-08,1.9748731834869477
2022-12-09,1.9748865972898613
2022-12-12,1.9847829004627113
2022-12-13,2.0015663399169705
2022-12-14,2.0000216698302062
2022-12-15,1.997028193887806
2022-12-16,1.995920260249688
2022-12-19,1.9878278047261
2022-12-20,1.9869324058982227
2022-12-21,1.9843587003718333
2022-12-22,1.9925527607337818
2022-12-23,1.989110361013621
2022-12-26,1.988779172576472
2022-12-27,1.990306844252747
2022-12-28,1.9895921939251542
2022-12-29,1.982899969799069
2022-12-30,1.9888776683370801
2023-01-02,1.997332716725982
2023-01-03,1.9999570024938835
2023-01-04,1.9960626485958546
2023-01-05,1.9999690333765587
2023-01-06,2.0008894615502784
2023-01-09,1.9982897839906522
2023-01-10,1.9935515828798558
2023-01-11,1.9892606325351618
2023-01-12,1.9838846021627752
2023-01-13,1.9762976928656013
2023-01-16,1.9651633511518385
2023-01-17,1.9615939002639013
2023-01-18,1.9754106107583755
2023-01-19,1.971183417643993
2023-01-20,1.971272171896278
2023-01-23,1.9922176467427548
2023-01-24,1.994348252465903
2023-01-25,1.9847254294563192
2023-01-26,1.9897834163482173
2023-01-27,1.9853779651956778
2023-01-30,1.9817099951100168
2023-01-31,1.9778450700343557
2023-02-01,1.9745620464461615
2023-02-02,1.9881470939021462
2023-02-03,1.9843848134058533
2023-02-06,1.9856145538021974
2023-02-07,1.9906832575774016
2023-02-08,1.994667685443497
2023-02-09,1.992915441505842
2023-02-10,2.002103598747443
2023-02-13,2.007696704592892
2023-02-14,2.010283001196148
2023-02-15,2.0114168835254382
2023-02-16,2.0134109659221355
2023-02-17,2.0077036605737266
2023-02-20,2.0009204542967263
2023-02-21,1.9988985720090315
2023-02-22,1.9936751017682304
2023-02-23,1.98835970734569
2023-02-24,1.9851862544189753
2023-02-27,1.9827141677486442
2023-02-28,1.984865640954082
2023-03-01,1.9904315353863111
2023-03-02,1.986965018824058
2023-03-03,1.9947930721343128
2023-03-06,1.996774197950059
2023-03-07,1.9896316258046076
2023-03-08,1.9776895701466677
2023-03-09,1.9765331771752028
2023-03-10,1.9820694800850334
2023-03-13,1.9857970243475973
2023-03-14,1.9816157822519265
2023-03-15,1.9796417090278715
2023-03-16,1.967391969683409
2023-03-17,1.9906019156313246
2023-03-20,1.9998209954460846
2023-03-21,2.0039740378907065
2023-03-22,1.9993984185709146
2023-03-23,2.005773915057685
2023-03-24,2.009692374163465
2023-03-27,1.9954421089494763
2023-03-28,1.9842546636411176
2023-03-29,1.9899544448218143
2023-03-30,1.9786290203948491
2023-03-31,1.9863455120897984
2023-04-03,1.972044896240606
2023-04-04,1.9673385645067212
2023-04-05,1.9688860477451946
2023-04-06,1.9661143732787596
2023-04-07,1.9668000938989947
2023-04-10,1.9704291027489786
2023-04-11,1.9576321883904817
2023-04-12,1.9492550361009788
2023-04-13,1.946670553282041
2023-04-14,1.9308213798506648
2023-04-17,1.9313370262675387
2023-04-18,1.9266950909992424
2023-04-19,1.9244116186599034
2023-04-20,1.9382881929130913
2023-04-21,1.9443353319047552
2023-04-24,1.9241441545898565
2023-04-25,1.9175039251475803
2023-04-26,1.9222716369379713
2023-04-27,1.9121857401062246
2023-04-28,1.908022069376809
2023-05-01,1.911175325314391
2023-05-02,1.9021950833836903
2023-05-03,1.903901728512415
2023-05-04,1.8943863571574118
2023-05-05,1.9005160556646832
2023-05-08,1.8938111615060165
2023-05-09,1.895404866645447
2023-05-10,1.9039326986222154
2023-05-11,1.9101023181824035
2023-05-12,1.9116556440123338
2023-05-15,1.9029170304031062
2023-05-16,1.8945090077341844
2023-05-17,1.8958621233389754
2023-05-18,1.9020596712127154
2023-05-19,1.904800346364746
2023-05-22,1.898001817834317
2023-05-23,1.8868178903194939
2023-05-24,1.8871347346591887
2023-05-25,1.8879895843995598
2023-05-26,1.8838546704110364
2023-05-29,1.8733475547909406
2023-05-30,1.8709665963579107
2023-05-31,1.8752751965686143
2023-06-01,1.8754614903528002
2023-06-02,1.8742092558715446
2023-06-05,1.8814497616402666
2023-06-06,1.8881915536085994
2023-06-07,1.8879766304021581
2023-06-08,1.892645537093688
2023-06-09,1.901590516999721
2023-06-12,1.9209188059134932
2023-06-13,1.9256563114919523
2023-06-14,1.921683108326943
2023-06-15,1.9243791316348635
2023-06-16,1.9301670180061503
2023-06-19,1.9273557467522446
2023-06-20,1.9147007794653135
2023-06-21,1.9058962526483958
2023-06-22,1.9072160334373232
2023-06-23,1.9159241472065527
2023-06-26,1.9263428839613834
2023-06-27,1.9268887057303679
2023-06-28,1.9292771667482163
2023-06-29,1.9363898604587724
2023-06-30,1.9547265290476723
2023-07-03,1.9571770827080635
2023-07-04,1.964823004265636
2023-07-05,1.9650602953356795
2023-07-06,1.9583837734502474
2023-07-07,1.9653233288500278
2023-07-10,1.976065509201493
2023-07-11,1.9834756829610818
2023-07-12,1.9760132029049815
2023-07-13,1.9910125619771937
2023-07-14,1.997432268481633
2023-07-17,2.0000076046934705
2023-07-18,2.003663681481384
2023-07-19,1.9972935012106967
2023-07-20,2.0031470557955124
2023-07-21,2.0169127289344613
2023-07-24,1.9986789263642923
2023-07-25,1.9853330451058526
2023-07-26,1.977019436876703
2023-07-27,1.979869930941726
2023-07-28,1.9731445050312597
2023-07-31,1.9703166336182147
2023-08-01,1.9620862910126156
2023-08-02,1.9743278946632403
2023-08-03,1.9817701310430855
2023-08-04,1.9878601427719134
2023-08-07,1.9990887395419987
2023-08-08,1.9929656343541429
2023-08-09,1.9943143276598498
2023-08-10,1.997740432206601
2023-08-11,1.9880316867878873
2023-08-14,1.9945042323725117
2023-08-15,1.9877681989040534
2023-08-16,1.9912262745323428
2023-08-17,1.9916694648650295
2023-08-18,1.9907336283492512
2023-08-21,2.0043642379939532
2023-08-22,2.0122045406982214
2023-08-23,2.00735238897979
2023-08-24,2.006513822767243
2023-08-25,1.9964982805116207
2023-08-28,1.9897853306406859
2023-08-29,1.9862186192470708
2023-08-30,1.9888610782682086
2023-08-31,1.9838299507719166
2023-09-01,1.9713991273080123
2023-09-04,1.9741111461610312
2023-09-05,1.969033375592059
2023-09-06,1.9824743727180967
2023-09-07,1.9806795802686474
2023-09-08,1.9810134256982546
2023-09-11,1.978678695644724
2023-09-12,1.9864571338816392
2023-09-13,1.9994990171296665
2023-09-14,1.9982079504912398
2023-09-15,1.9889741505783005
2023-09-18,1.9900235571426783
2023-09-19,1.9917076749531364
2023-09-20,1.9846082310342876
2023-09-21,1.9747721805049134
2023-09-22,1.9811149783432191
2023-09-25,1.9712905620533954
2023-09-26,1.9721393978716917
2023-09-27,1.9703827652492107
2023-09-28,1.9643368672723178
2023-09-29,1.9695151240087807
